place_id,name,address,city,neighborhood,arrondissement,cuisine_type,food_type,price_range,tags,source_url,evidence_snippet,confidence_score,needs_review,reviewer_notes,approved,corrected_name,corrected_address,corrected_city,corrected_neighborhood,corrected_price_range,corrected_tags
cmogxnrp302ycnwx0grpg7yko,茶寮翠泉 新宿店,日本、〒163-0201 東京都新宿区西新宿２丁目６−１ 新宿住友ビル 1階,新宿区,,,,cafe,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: 茶寮翠泉 新宿店 — 日本、〒163-0201 東京都新宿区西新宿２丁目６−１ 新宿住友ビル 1階,0.82,true,,,,,,,,
cmogxnrp402yhnwx0dy17nup5,ippuku&matcha 代々木上原店,日本、〒151-0064 東京都渋谷区上原３丁目４４−１１ 高宏ビル B1,渋谷区,,,,cafe,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: ippuku&matcha 代々木上原店 — 日本、〒151-0064 東京都渋谷区上原３丁目４４−１１ 高宏ビル B1,0.82,true,,,,,,,,
cmogxnrp502ymnwx0chm2z83z,茶寮 都路里,"Japon, 〒100-0005 Tōkyō-to, Chiyoda-ku, 千代田区Marunouchi, 1 Chome−１−９−１ 大丸東京店 10階",千代田区,,,,shopping,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 茶寮 都路里 — Japon, 〒100-0005 Tōkyō-to, Chiyoda-ku, 千代田区Marunouchi, 1 Chome−１−９−１ 大丸東京店 10階",0.82,true,,,,,,,,
cmogxnrp702yrnwx0w56zp246,（有）しもきた茶苑大山,"Japon, 〒155-0031 Tokyo, Setagaya, Kitazawa, 2 Chome−30−2, 丸和センタービル",Setagaya,,,,shopping,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: （有）しもきた茶苑大山 — Japon, 〒155-0031 Tokyo, Setagaya, Kitazawa, 2 Chome−30−2, 丸和センタービル",0.82,true,,,,,,,,
cmogxnrp902ywnwx0fwuglrtk,Marunouchi CAFE Board,"Japan, 〒100-0005 Tōkyō-to, Chiyoda-ku, Marunouchi, 2 Chome−7−２ JPタワーKITTE 1F",Chiyoda-ku,,,,cafe,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Marunouchi CAFE Board — Japan, 〒100-0005 Tōkyō-to, Chiyoda-ku, Marunouchi, 2 Chome−7−２ JPタワーKITTE 1F",0.82,true,,,,,,,,
cmogxnrpb02z1nwx0oxqbz8s8,神楽坂 茶寮,"Japon, 〒162-0825 Tōkyō-to, Shinjuku-ku, Kagurazaka, 5 Chome, 神楽坂5−９",Shinjuku-ku,,,,cafe,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 神楽坂 茶寮 — Japon, 〒162-0825 Tōkyō-to, Shinjuku-ku, Kagurazaka, 5 Chome, 神楽坂5−９",0.82,true,,,,,,,,
cmogxnrpd02z6nwx0gz969wn5,Saryō Tsujiri Kyōto Isetan,"Japon, 〒600-8555 Kyōto-fu, Kyōto-shi, Shimogyō-ku, Higashishiokōjichō, 烏丸通塩小路下ル東塩小路町 ジェイアール京都伊勢丹6F",Kyōto-shi,,,,cafe,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Saryō Tsujiri Kyōto Isetan — Japon, 〒600-8555 Kyōto-fu, Kyōto-shi, Shimogyō-ku, Higashishiokōjichō, 烏丸通塩小路下ル東塩小路町 ジェイアール京都伊勢丹6F",0.82,true,,,,,,,,
cmogxnrpe02zbnwx0q9ecdaep,Nishimura Coffee,"2-chōme-6-3 Motomachidōri, Chuo Ward, Kobe, Hyogo 650-0022, Japon",Kobe,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Nishimura Coffee — 2-chōme-6-3 Motomachidōri, Chuo Ward, Kobe, Hyogo 650-0022, Japon",0.82,true,,,,,,,,
cmogxnrpg02zgnwx0pfgzwofx,Ramen Deniro,日本、〒151-0051 東京都渋谷区千駄ケ谷５丁目３２−５ ＧＳハイム新宿南口 １F,渋谷区,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: Ramen Deniro — 日本、〒151-0051 東京都渋谷区千駄ケ谷５丁目３２−５ ＧＳハイム新宿南口 １F,0.82,true,,,,,,,,
cmogxnrph02zlnwx0w1996wgb,ATELIER MATCHA アトリエマッチャ,日本、〒103-0013 東京都中央区日本橋人形町１丁目５−８,Chuo City,,,,cafe,,"To try, Dessert, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: ATELIER MATCHA アトリエマッチャ — 日本、〒103-0013 東京都中央区日本橋人形町１丁目５−８,0.82,true,,,,,,,,
cmogxnrpj02zqnwx0s2upq8w1,翠月 / Mitsuki,"Japon, 〒150-0043 Tōkyō-to, Shibuya City, Dōgenzaka, 1-chōme−22−１２ 長島第一ビル B1",Shibuya City,,,,bar,,"To try, Dancing, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 翠月 / Mitsuki — Japon, 〒150-0043 Tōkyō-to, Shibuya City, Dōgenzaka, 1-chōme−22−１２ 長島第一ビル B1",0.82,true,,,,,,,,
cmogxnrpk02zvnwx0t6crpcyt,Sanjiya Desert Shop,"595-5 Uraderachō, Nakagyō-ku, Kyōto-shi, Kyōto-fu 604-8041, Japon",Kyōto-shi,,,,shopping,,"To try, Creps, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Sanjiya Desert Shop — 595-5 Uraderachō, Nakagyō-ku, Kyōto-shi, Kyōto-fu 604-8041, Japon",0.82,true,,,,,,,,
cmogxnrpn0305nwx0fazbkyml,souen 櫻井焙茶研究所,"3 Chome-16-28 Nishiazabu, Minato-ku, Tōkyō-to 106-0031, Japon",Minato-ku,,,,cafe,,"To try, Tea house, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: souen 櫻井焙茶研究所 — 3 Chome-16-28 Nishiazabu, Minato-ku, Tōkyō-to 106-0031, Japon",0.82,true,,,,,,,,
cmogxnrpo030anwx0le8id4ky,ＢａｒＭＡＲＴＨＡ,"Japon, 〒150-0013 東京都渋谷区 恵比寿１丁目２２−２３ ヴェラハイツ恵比寿109",渋谷区,,,,bar,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: ＢａｒＭＡＲＴＨＡ — Japon, 〒150-0013 東京都渋谷区 恵比寿１丁目２２−２３ ヴェラハイツ恵比寿109",0.82,true,,,,,,,,
cmogxnrpq030fnwx0rbbccln9,Menchirashi,"Japan, 〒150-0001 Tōkyō-to, Shibuya City, Jingūmae, 6-chōme−13−７ 1F",Shibuya-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Menchirashi — Japan, 〒150-0001 Tōkyō-to, Shibuya City, Jingūmae, 6-chōme−13−７ 1F",0.82,true,,,,,,,,
cmogxnrpr030knwx0nwuizf5y,Red bar,"4 Chome-5-９ Shibuya, Shibuya-ku, Tōkyō-to 150-0002, Japon",Shibuya-ku,,,,bar,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Red bar — 4 Chome-5-９ Shibuya, Shibuya-ku, Tōkyō-to 150-0002, Japon",0.82,true,,,,,,,,
cmogxnrpt030pnwx0f7t0y0gm,Lupin,"〒104-0061 Tōkyō-to, Chūō-ku, Ginza, 5 Chome−5−11, 塚本不動産ビル地下1階",Chūō-ku,,,,bar,,"To try, Cocktails, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Lupin — 〒104-0061 Tōkyō-to, Chūō-ku, Ginza, 5 Chome−5−11, 塚本不動産ビル地下1階",0.82,true,,,,,,,,
cmogxnrpv030unwx0d6478skt,Nodaiwa,"Japon, 〒106-0044 Tōkyō-to, Minato-ku, Higashiazabu, 1 Chome−５−４",Minato-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Nodaiwa — Japon, 〒106-0044 Tōkyō-to, Minato-ku, Higashiazabu, 1 Chome−５−４",0.82,true,,,,,,,,
cmogxnrpx030znwx0plxa8hfq,Kanda Matsuya,"Japon, 〒101-0041 Tōkyō-to, Chiyoda City, Kanda Sudachō, 1-chōme−1−１３",Chiyoda City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Kanda Matsuya — Japon, 〒101-0041 Tōkyō-to, Chiyoda City, Kanda Sudachō, 1-chōme−1−１３",0.82,true,,,,,,,,
cmogxnrpy0314nwx0cl0ck52z,とんかつまい泉青山本店レストラン,"4-chōme-8-5 Jingūmae, Shibuya City, Tokyo 150-0001, Japon",Shibuya City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: とんかつまい泉青山本店レストラン — 4-chōme-8-5 Jingūmae, Shibuya City, Tokyo 150-0001, Japon",0.82,true,,,,,,,,
cmogxnrq00319nwx0o43y6ole,Ōmorikaigan Matsunozushi,"3-chōme-31-14 Minamiōi, Shinagawa City, Tokyo 140-0013, Japon",Shinagawa City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ōmorikaigan Matsunozushi — 3-chōme-31-14 Minamiōi, Shinagawa City, Tokyo 140-0013, Japon",0.82,true,,,,,,,,
cmogxnrq1031enwx0rzjjhdpl,Sake Bar O,"3 Chome-9 Nakameguro, Meguro City, Tokyo 153-0051, Japon",Meguro City,,,,bar,,"To try, Cocktails, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Sake Bar O — 3 Chome-9 Nakameguro, Meguro City, Tokyo 153-0051, Japon",0.82,true,,,,,,,,
cmogxnrq3031jnwx0dnpxms8g,Kikunoi,"Japon, 〒605-0825 Kyōto-fu, Kyōto-shi, 東山区Shimokawarachō, 下河原通八坂鳥居前下る下河原町459",東山区,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Kikunoi — Japon, 〒605-0825 Kyōto-fu, Kyōto-shi, 東山区Shimokawarachō, 下河原通八坂鳥居前下る下河原町459",0.82,true,,,,,,,,
cmogxnrq4031onwx0sw58qw4m,SHINSEKAI,"3 Chome-2 Ebisuhigashi, Naniwa Ward, Osaka, 556-0002, Japon",Osaka,,,,cafe,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: SHINSEKAI — 3 Chome-2 Ebisuhigashi, Naniwa Ward, Osaka, 556-0002, Japon",0.82,true,,,,,,,,
cmogxnrq6031tnwx0zen7v7eb,Omen,"Japon, 〒606-8406 Kyōto-fu, Kyōto-shi, Sakyō-ku, Jōdoji Ishibashichō, 銀閣寺バスプール南隣",Sakyō-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Omen — Japon, 〒606-8406 Kyōto-fu, Kyōto-shi, Sakyō-ku, Jōdoji Ishibashichō, 銀閣寺バスプール南隣",0.82,true,,,,,,,,
cmogxnrq7031ynwx0uok2uj7c,Le chemin de la Philosophie,"Tetsugaku No Michi, 鹿ケ谷寺ノ前町 左京区 京都市 京都府 606-8426, Japon",京都市,,,,generic,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Le chemin de la Philosophie — Tetsugaku No Michi, 鹿ケ谷寺ノ前町 左京区 京都市 京都府 606-8426, Japon",0.82,true,,,,,,,,
cmogxnrq90323nwx0pxqp2r2y,TORAYA Kyoto Shijo Minamiza Store,"Japon, 〒605-0802 Kyoto, Higashiyama-ku, Yamatochō, 四条下ル 京都四條「南座」 1階",Kyoto,,,,shopping,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: TORAYA Kyoto Shijo Minamiza Store — Japon, 〒605-0802 Kyoto, Higashiyama-ku, Yamatochō, 四条下ル 京都四條「南座」 1階",0.82,true,,,,,,,,
cmogxnrqb0328nwx06axveo2e,Guesthouse Waraku-an,"19-2 Shōgoin Sannōchō, Sakyō-ku, Kyōto-shi, Kyōto-fu 606-8392, Japon",Kyōto-shi,,,,"lodging, hotel",,"To try, Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Guesthouse Waraku-an — 19-2 Shōgoin Sannōchō, Sakyō-ku, Kyōto-shi, Kyōto-fu 606-8392, Japon",0.82,true,,,,,,,,
cmogxnrqc032dnwx0zm9lmsgc,THE SHINMONZEN,"Shinmonzen-dori, 235 Nishinochō, Higashiyama Ward, Kyoto, 605-0088, Japon",Kyoto,,,,"lodging, hotel",,"To try, Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: THE SHINMONZEN — Shinmonzen-dori, 235 Nishinochō, Higashiyama Ward, Kyoto, 605-0088, Japon",0.82,true,,,,,,,,
cmogxnrqe032inwx0o2ee2jtt,Ogawa Coffee,"Japon, 〒600-8216 Kyōto-fu, Kyōto-shi, Shimogyō-ku, Higashishiokōjichō, 579−16, ホテル法華クラブ京都 1F",Shimogyō-ku,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ogawa Coffee — Japon, 〒600-8216 Kyōto-fu, Kyōto-shi, Shimogyō-ku, Higashishiokōjichō, 579−16, ホテル法華クラブ京都 1F",0.82,true,,,,,,,,
cmogxnrqf032nnwx0kqy6a2kp,Ogawa Coffee,"Japon, 〒604-8004 Kyōto-fu, Kyōto-shi, Nakagyō-ku, Nakajimachō, 中京区三条通河原町東入ル中島町96-2",Kyōto-shi,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ogawa Coffee — Japon, 〒604-8004 Kyōto-fu, Kyōto-shi, Nakagyō-ku, Nakajimachō, 中京区三条通河原町東入ル中島町96-2",0.82,true,,,,,,,,
cmogxnrqi032xnwx0gjs3dofk,CHIYA-BA,日本、〒153-0051 東京都目黒区上目黒２丁目４５−１２,目黒区,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: CHIYA-BA — 日本、〒153-0051 東京都目黒区上目黒２丁目４５−１２,0.82,true,,,,,,,,
cmogxnrqk0332nwx0sakee2z0,GYRE,"5-10-1 Jingumae, Shibuya, Tokyo 150-0001, Japon",Shibuya,,,,shopping,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: GYRE — 5-10-1 Jingumae, Shibuya, Tokyo 150-0001, Japon",0.82,true,,,,,,,,
cmogxnrqn033cnwx08cbqhtyx,KOFFEE MAMEYA -Kakeru-,"2-chōme-16-14 Hirano, Koto City, Tokyo 135-0023, Japan",Koto City,,,,shopping,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: KOFFEE MAMEYA -Kakeru- — 2-chōme-16-14 Hirano, Koto City, Tokyo 135-0023, Japan",0.82,true,,,,,,,,
cmogxnrqo033hnwx0sb9zegyf,Udatsu Sushi 宇田津鮨,"2-48-10 Kamimeguro, Meguro City, Tokyo 153-0051, Japon",Meguro City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Udatsu Sushi 宇田津鮨 — 2-48-10 Kamimeguro, Meguro City, Tokyo 153-0051, Japon",0.82,true,,,,,,,,
cmogxnrqq033mnwx0fuyqy0il,Ebisu Yokocho,"Japon, 〒150-0013 東京都渋谷区 恵比寿１丁目７−４",渋谷区,,,,restaurant,,"To try, Street food, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ebisu Yokocho — Japon, 〒150-0013 東京都渋谷区 恵比寿１丁目７−４",0.82,true,,,,,,,,
cmogxnrqs033rnwx0ve2ubc9r,鳥竹,"1 Chome-6-1 Dōgenzaka, Shibuya-ku, Tōkyō-to 150-0043, Japon",Shibuya-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 立道屋 — Japon, 〒150-0033 Tōkyō-to, Shibuya-ku, Sarugakuchō, 30−8, B1",0.82,true,,,,,,,,
cmogxnrqu033wnwx0yy6ce91f,INC cocktails,"Japon, 〒150-0002 Tōkyō-to, Shibuya City, Shibuya, 1-chōme−5−６ B1F",Shibuya City,,,,bar,,"To try, Cocktails, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: INC cocktails — Japon, 〒150-0002 Tōkyō-to, Shibuya City, Shibuya, 1-chōme−5−６ B1F",0.82,true,,,,,,,,
cmogxnrqw0341nwx0fb5cbdca,LATTEST,"Japon, 〒150ー0001 東京都渋谷区 神宮前３丁目５−２",渋谷区,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: LATTEST — Japon, 〒150ー0001 東京都渋谷区 神宮前３丁目５−２",0.82,true,,,,,,,,
cmogxnrqx0346nwx0kp0a12jx,Little Nap Coffee Stand リトルナップコーヒースタンド,"Japon, 〒151-0053 東京都渋谷区 代々木５丁目６５−４",渋谷区,,,,generic,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Little Nap Coffee Stand リトルナップコーヒースタンド — Japon, 〒151-0053 東京都渋谷区 代々木５丁目６５−４",0.82,true,,,,,,,,
cmogxnrr3034bnwx0h6fzp1gh,Fuglen Tokyo,"Japon, 〒151-0063 東京都渋谷区 富ヶ谷1−16−11",渋谷区,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Fuglen Tokyo — Japon, 〒151-0063 東京都渋谷区 富ヶ谷1−16−11",0.82,true,,,,,,,,
cmogxnrr9034gnwx0sp46waw3,CAMELBACK sandwich&espresso,"42-2 Kamiyamachō, 渋谷区 Shibuya-ku, Tōkyō-to 150-0047, Japon",Shibuya-ku,,,,cafe,,"To try, Cafe, Street food, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: CAMELBACK sandwich&espresso — 42-2 Kamiyamachō, 渋谷区 Shibuya-ku, Tōkyō-to 150-0047, Japon",0.82,true,,,,,,,,
cmogxnrs3034lnwx0pweamkcf,ONIBUS COFFEE Nakameguro,"Japan, 〒153-0051 Tōkyō-to, Meguro-ku, 目黒区Kamimeguro, 2 Chome−2−14−1",目黒区,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: ONIBUS COFFEE Nakameguro — Japan, 〒153-0051 Tōkyō-to, Meguro-ku, 目黒区Kamimeguro, 2 Chome−2−14−1",0.82,true,,,,,,,,
cmogxnrs5034qnwx07rl2290n,名前のないラーメン屋,"534-31 Ebisuchō, Nakagyo Ward, Kyoto, 604-8005, Japan",Kyoto,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 名前のないラーメン屋 — 534-31 Ebisuchō, Nakagyo Ward, Kyoto, 604-8005, Japan",0.82,true,,,,,,,,
cmogxnrs7034vnwx0rvyj565p,Meguro River Cherry Blossoms Promenade,"Japon, 〒152-0000 Tōkyō-to, Meguro-ku, Nakameguro, 2 Chome−6, 目黒区 中目黒",Meguro-ku,,,,generic,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Meguro River Cherry Blossoms Promenade — Japon, 〒152-0000 Tōkyō-to, Meguro-ku, Nakameguro, 2 Chome−6, 目黒区 中目黒",0.82,true,,,,,,,,
cmogxnrs80350nwx086p25zyf,Daikanyama T site,"Japon, 〒150-0033 Tōkyō-to, 渋谷区Shibuya-ku, 猿楽町Sarugakuchō, 16−15",猿楽町,,,,shopping,,"To try, Shopping, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Daikanyama T site — Japon, 〒150-0033 Tōkyō-to, 渋谷区Shibuya-ku, 猿楽町Sarugakuchō, 16−15",0.82,true,,,,,,,,
cmogxnrsa0355nwx00bwre094,MORI ARTS CENTER GALLERY,"6 Chome-10 Roppongi, Minato-ku, Tōkyō-to 106-6108, Japon",Minato City,,,,museum,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: MORI ARTS CENTER GALLERY — 6 Chome-10 Roppongi, Minato-ku, Tōkyō-to 106-6108, Japon",0.82,true,,,,,,,,
cmogxnrsb035anwx0cauvfyks,Akihabara Gamers main store,"Japon, 〒101-0021 Tōkyō-to, Chiyoda-ku, 千代田区Sotokanda, 1 Chome−14−7, 宝田ビル",千代田区,,,,shopping,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Akihabara Gamers main store — Japon, 〒101-0021 Tōkyō-to, Chiyoda-ku, 千代田区Sotokanda, 1 Chome−14−7, 宝田ビル",0.82,true,,,,,,,,
cmogxnrsc035fnwx0r9m3n50r,Fukagawa Edo Museum (Fukagawa Edo Shiryokan),"Japon, 〒135-0021 Tōkyō-to, Kōtō-ku, 江東区Shirakawa, 1 Chome−1−3−28",江東区,,,,museum,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Fukagawa Edo Museum (Fukagawa Edo Shiryokan) — Japon, 〒135-0021 Tōkyō-to, Kōtō-ku, 江東区Shirakawa, 1 Chome−1−3−28",0.82,true,,,,,,,,
cmogxnrsd035knwx0856hbzab,Harajuku Gyoza-ro,"6 Chome-4-2 Jingūmae, Shibuya-ku, Tōkyō-to 150-0001, Japon",Shibuya-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Harajuku Gyoza-ro — 6 Chome-4-2 Jingūmae, Shibuya-ku, Tōkyō-to 150-0001, Japon",0.82,true,,,,,,,,
cmogxnrsf035pnwx0g714io8c,Nezu Museum,"6-5-1 Minamiaoyama, Minato, Tokyo 107-0062, Japon",Minato,,,,museum,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Nezu Museum — 6-5-1 Minamiaoyama, Minato, Tokyo 107-0062, Japon",0.82,true,,,,,,,,
cmogxnrsh035znwx0o3it9lpm,Yoyogi-kōen,"2-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japon",Shibuya,,,,generic,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Yoyogi-kōen — 2-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japon",0.82,true,,,,,,,,
cmogxnrsj0364nwx0mz6eedfv,Sushi Zanmai,"Japon, 〒150-0042 Tōkyō-to, Shibuya-ku, 渋谷区Udagawachō, 34−5, サイトウⅢビル 1F",Shibuya-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Sushi Zanmai — Japon, 〒150-0042 Tōkyō-to, Shibuya-ku, 渋谷区Udagawachō, 34−5, サイトウⅢビル 1F",0.82,true,,,,,,,,
cmogxnrsk0369nwx0fnlh71qk,Ichiran Ramen,"Japon, 〒150-0042 Tokyo, Shibuya, Udagawacho, 13−7, コヤスワン B1F",Shibuya,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ichiran Ramen — Japon, 〒150-0042 Tokyo, Shibuya, Udagawacho, 13−7, コヤスワン B1F",0.82,true,,,,,,,,
cmogxnrsm036enwx04lg6kxba,YORONIKU蕃,"Japon, 〒150-0013 Tōkyō-to, Shibuya-ku, Ebisu, 1 Chome−11, 丁目 ５GEMS 恵比寿 8F",Shibuya-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: YORONIKU蕃 — Japon, 〒150-0013 Tōkyō-to, Shibuya-ku, Ebisu, 1 Chome−11, 丁目 ５GEMS 恵比寿 8F",0.82,true,,,,,,,,
cmogxnrsp036lnwx0ewo7x2sx,ジョウモン 六本木店,"Japon, 〒106-0032 Tokyo, Minato, Roppongi, 5 Chome−9−17, 藤森ビル 1F",Minato,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: ジョウモン 六本木店 — Japon, 〒106-0032 Tokyo, Minato, Roppongi, 5 Chome−9−17, 藤森ビル 1F",0.82,true,,,,,,,,
cmogxnrsq036qnwx0pxemdla1,Sushi Nomidori Shibuyaten,"1-chōme-12-3 Dōgenzaka, Shibuya City, Tōkyō-to 107-6302, Japon",Shibuya City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Sushi Nomidori Shibuyaten — 1-chōme-12-3 Dōgenzaka, Shibuya City, Tōkyō-to 107-6302, Japon",0.82,true,,,,,,,,
cmogxnrss036vnwx0oef2fscp,Shimokitazawa Ichibangai Shotengai,"Setagaya, Tokyo, ２丁目-３７-17 北沢 世田谷区 東京都 155-0031, Japon",世田谷区,,,,shopping,,"To try, Spot to visit, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Shimokitazawa Ichibangai Shotengai — Setagaya, Tokyo, ２丁目-３７-17 北沢 世田谷区 東京都 155-0031, Japon",0.82,true,,,,,,,,
cmogxnrsu0375nwx06bh1t4ln,Nanaya Gelato,"2 Chome-7-12 Shibuya, Shibuya-ku, Tōkyō-to 150-0002, Japon",Shibuya-ku,,,,shopping,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Nanaya Gelato — 2 Chome-7-12 Shibuya, Shibuya-ku, Tōkyō-to 150-0002, Japon",0.82,true,,,,,,,,
